Tahun;Bulan;Tanggal;LI_00;LI_12;KI_00;KI_12;CCL_00;CCL_12;CAPE_00;CAPE_12
2018;November;21;-0.8;-0.3;19.9;34.4;2163;1459;379;109
2018;November;22;-2.2;-2.8;21.5;22.3;1855;2071;1;680
2018;November;23;-0.6;-2.3;5.2;33.5;2551;1256;2;18
2018;November;24;3.4;-5;4.9;30.6;1846;1536;0;2878
2018;November;25;-2.3;-1.1;33.5;37.7;1256;1276;18;155
2018;November;26;-3.1;-2.7;35;34;1197;1289;1365;891
2018;November;27;-2.7;-3.8;33.1;33.6;1292;1202;948;1779
2018;November;28;-4.5;;30.9;;1525;;1780;0
2018;November;29;;-3.8;;38.4;;1214;;1717
2018;November;30;-3.5;-3.9;37.4;41.8;995;1103;1329;603
2019;September;1;3.7;-1.3;13.9;20.5;2043;2244;0;273
2019;September;2;3.1;-1.8;17.5;13.5;2452;1743;47;14
2019;September;3;1.6;2.6;4.3;12.3;1219;1889;;3
2019;September;4;1.9;0.2;4.5;-8.7;1990;2494;0;14
2019;September;5;4.5;0;-17.1;-12.6;4109;2109;0;26
2019;September;6;2;;-6.3;;3745;;;
2019;September;7;0;-4;-9.5;-6.3;3564;1907;;336
2019;September;8;0;-3;-1.9;-4;2154;2798;4;303
2019;September;9;-3;-4;18.9;;1951;3106;87;1538
2019;September;10;2;-2;-1.5;18;3778;2396;;1104
2019;September;11;2;2;13.8;14.9;1988;1640;36;145
2019;September;12;7;;-18.5;;3300;;;
2019;September;13;7;3;-17.4;-1.2;2175;2663;3;69
2019;September;14;5;-1;6.7;;1944;2485;;58
2019;September;15;2;-1;13.2;17.1;1796;1585;;142
2019;September;16;0;-4;14.1;22;922;3224;30;315
2019;September;17;-1;-1;18.7;11.9;2469;3009;112;291
2019;September;18;1;0;6;12.3;2827;2905;106;120
2019;September;19;1;-1;-2.9;6.5;2874;2015;;105
2019;September;20;4;-1;4.7;10.5;2022;4314;;134
2019;September;21;3;11.7;11.7;10.3;2737;153.4;;0
2019;September;22;2;-4;14.7;11.4;2306;1966;;401
2019;September;23;2;-1;18.7;20.7;2223;2137;16;339
2019;September;24;1;-2;19.5;22.8;2329;1932;6;1132
2019;September;25;2;-1;15.3;23.6;2309;2530;7;207
2019;September;26;0;-3;23.3;24.1;1542;2013;447;1455
2019;September;27;0;-3;9.4;27.5;1741;1967;225;886
2019;September;28;-1;-19.8;27.2;11.3;2011;1570;289;2400
2019;September;29;0;;9.6;;2220;;262;
2019;September;30;3;-1;-2.4;24.9;2239;2172;;945
2019;Oktober;1;0;-2;6.4;26.9;2957;2573;12;1093
2019;Oktober;2;-1;-4;25.7;31.1;2008;2020;283;1818
2019;Oktober;3;-3;-2;22.3;28;2679;2525;433;1868
2019;Oktober;4;0;-1;11.3;14.4;2383;2883;106;521
2019;Oktober;5;5;4;-7.3;13.3;4424;3219;;3
2019;Oktober;6;1;0;14.8;30.8;2467;2795;15;83
2019;Oktober;7;-1;-1;27.2;;2103;2833;331;445
2019;Oktober;8;1;-3;25.1;34.5;1736;2498;9;1271
2019;Oktober;9;-1;-4;28;31.4;1632;2462;107;812
2019;Oktober;10;-3;-5;25.9;;2344;2466;171;1634
2019;Oktober;11;-1;-1;8;7.2;2626;3146;597;616
2019;Oktober;12;1;-2;17.6;20.4;1508;3432;7;475
2019;Oktober;13;-2;-2;25.2;14.8;2413;2386;158;483
2019;Oktober;14;0;-4;9.5;19.3;2217;1651;3;685
2019;Oktober;15;-1;-3;21.2;27.5;2353;1903;221;1376
2019;Oktober;16;-1;-30;22.5;11.6;1714;1641;90;
2019;Oktober;17;1;0;4.5;9.7;1652;1873;39;69
2019;Oktober;18;4;-3;20.3;32.3;3083;1656;;1116
2019;Oktober;19;-1;-2;27.5;-5.4;2258;2869;123;1284
2019;Oktober;20;0;1;-5.2;-2.9;2644;2875;204;
2019;Oktober;21;0;1;7.7;5.6;2765;3667;104;4
2019;Oktober;22;;;;;;;;
2019;Oktober;23;;;;;;;;
2019;Oktober;24;;;;;;;;
2019;Oktober;25;;;;;;;;
2019;Oktober;26;;;;;;;;
2019;Oktober;27;;;;;;;;
2019;Oktober;28;;;;;;;;
2019;Oktober;29;;;;;;;;
2019;Oktober;30;;;;;;;;
2019;Oktober;31;;;;;;;;
2019;November;1;;;;;;;;
2019;November;2;;;;;;;;
2019;November;3;;;;;;;;
2019;November;4;;;;;;;;
2019;November;5;;;;;;;;
2019;November;6;;;;;;;;
2019;November;7;;-2;;17.9;;2379;;948
2019;November;8;0;-3;28.8;28;1908;2323;1124;1629
2019;November;9;-2;-4;32.2;31.5;2185;1970;765;1684
2019;November;10;-3;-5;27.4;30.9;1862;1997;1544;2169
2019;November;11;-5;-5;28.1;34.4;1854;2258;1159;842
2019;November;12;-2;-3;25.8;28.2;1841;1667;773;2083
2019;November;13;-4;-6;32.1;35.3;1600;2069;1994;3200
2019;November;14;-4;-4;15.7;-;1744;1923;1533;1958
2019;November;15;-3;-2;9.9;17.7;2433;2472;902;600
2019;November;16;1;-2;21;20.6;2459;1619;105;2227
2019;November;17;-2;-2;19.7;11.4;2604;2720;777;1403
2019;November;18;-2;-3;18.7;17.9;2178;3293;1374;1455
2019;November;19;-2;-4;18.5;26.9;1995;2178;412;1549
2019;November;20;-3;-3;24.6;26.9;1708;2156;1141;963
2019;November;21;-2;-4;25.7;33.4;1327;1779;903;1896
2019;November;22;-2;-3;22.9;21.7;1643;2554;279;974
2019;November;23;-1;-4;1.1;10.9;1878;1882;393;1447
2019;November;24;-4;-4;19.5;27.1;1350;1492;1276;2082
2019;November;25;-2;-3;25;33.5;1203;1786;580;1550
2019;November;26;-4;-5;23.4;36.4;1701;1002;1176;2880
2019;November;27;-4;-4;32.5;34.4;797;1460;1466;1896
2019;November;28;-4;-2;34;35.1;1428;1839;1416;725
2019;November;29;-3;-4;36.9;31.5;1463;1946;936;2226
2019;November;30;-3;-4;32.7;28.1;1384;1418;1638;1708
2020;September;1;-1.0;;24.5;;1654;;12;
2020;September;2;-1.0;;35.4;;1498;;189;
2020;September;3;-1.0;;31..2;;1405;;191;
2020;September;4;-2.0;;28.5;;1486;;714;
2020;September;5;-1.0;;21.5;;2206;;232;
2020;September;6;0.0;;19.6;;1968;;49;
2020;September;7;3.0;;9.3;;2440;;0;
2020;September;8;1.0;;14.2;;1772;;55;
2020;September;9;0.0;;25.3;;1723;;99;
2020;September;10;0.0;;23;;1427;;97;
2020;September;11;2.0;;11.9;;2086;;;
2020;September;12;0.0;;26.2;;2249;;32;
2020;September;13;-1.0;;23.6;;1766;;266;
2020;September;14;1.0;;5.1;;2033;;71;
2020;September;15;2.0;;20.9;;1693;;13;
2020;September;16;3.0;;22.7;;2556;;8;
2020;September;17;0.0;;22.6;;1773;;15;
2020;September;18;1.0;;18.9;;2295;;97;
2020;September;19;-2.0;;20.5;;2126;;521;
2020;September;20;-5.9;;23.2;;2267;;876;
2020;September;21;-3.0;;31.1;;1560;;362;
2020;September;22;-4.0;;31.7;;1698;;983;
2020;September;23;-2.0;;30.1;;2105;;994;
2020;September;24;-3.0;;13.4;;3998;;626;
2020;September;25;1.0;;27.1;;1756;;406;
2020;September;26;-1.0;;15.3;;2108;;747;
2020;September;27;-1.0;;18;;1976;;852;
2020;September;28;-2.0;;30.5;;2220;;1150;
2020;September;29;1.0;;22.8;;2204;;241;
2020;September;30;;;;;;;;
2020;Oktober;1;-2;0;28.2;0;2099;0;205;0
2020;Oktober;2;-3;0;23.7;0;2166;0;729;0
2020;Oktober;3;-1;0;4.3;0;3272;0;297;0
2020;Oktober;4;-8.5;0;27.7;0;1851;0;492;0
2020;Oktober;5;3;0;28.5;0;2113;0;30;0
2020;Oktober;6;1;0;31.1;0;1954;0;64;0
2020;Oktober;7;1;0;27.5;0;1451;0;44;0
2020;Oktober;8;-3;0;22.9;0;1844;0;440;0
2020;Oktober;9;0;0;28.9;0;2069;0;52;0
2020;Oktober;10;-2;0;33.7;0;1847;0;338;0
2020;Oktober;11;-2;0;24.1;0;1510;0;734;0
2020;Oktober;12;-1;0;30.7;0;1509;0;981;0
2020;Oktober;13;-3;0;30.9;0;1554;0;394;0
2020;Oktober;14;0;0;19.6;0;1546;0;306;0
2020;Oktober;15;-1;-3;16.9;31.5;2930;1367;180;967
2020;Oktober;16;-3;-4;32.7;36.7;1640;1526;1066;1356
2020;Oktober;17;-3;0;32.7;0;2080;0;1254;0
2020;Oktober;18;-1;-3;29.9;34.4;1761;1743;397;1086
2020;Oktober;19;-2;-2;28.7;196.6;1733;1728;469;388
2020;Oktober;20;-1;-4;33.3;38;998;985;333;2037
2020;Oktober;21;-3;-4;37.5;34.9;1348;1349;986;1655
2020;Oktober;22;-5;-5;30.1;32.4;1446;1404;1572;2751
2020;Oktober;23;-4;-5;30.6;31.1;1012;1449;1621;2068
2020;Oktober;24;-3;-8;25.4;28.3;1509;1925;1136;3334
2020;Oktober;25;-5;-3;33.1;36.3;1718;1368;1490;1242
2020;Oktober;26;-3;-2;30.6;23.7;1195;1529;1647;1328
2020;Oktober;27;-3;-4;26.6;35.8;1252;1304;1469;1521
2020;Oktober;28;-3;-6;34.5;30;1475;2513;1544;3389
2020;Oktober;29;-3;-5;27.1;34;1832;1353;1219;3635
2020;Oktober;30;-1;-4;28.1;36.2;2017;1511;24;1830
2020;Oktober;31;-5;0;37.3;0;1408;1046;1087;158
2020;November;1;-3;-6;38;36.8;2106;1172;237;3437
2020;November;2;-3;-4;36.1;37.3;935;1080;995;1289
2020;November;3;-3;-3;36.2;31.5;757;1596;1569;2085
2020;November;4;-5;-5;31.9;33;1466;1350;2728;2720
2020;November;5;-4;12;34;20.7;1244;1696;2168;0
2020;November;6;0;0;0;0;0;0;0;0
2020;November;7;-3;0;14.4;13.8;1940;2378;1043;68
2020;November;8;-4;-2;21;6.1;1755;2409;1762;1153
2020;November;9;-2;0;16.7;0;1757;0;799;0
2020;November;10;-3;-2;20.7;30.7;1822;1440;488;1442
2020;November;11;-2;-5;32.7;32.9;1621;893;352;3366
2020;November;12;-6;-6;27.6;33.3;1099;1423;3101;2623
2020;November;13;-5;-1;27.7;15.5;1420;1444;1841;123
2020;November;14;-3;-6;17.9;27.1;1759;1739;1168;4276
2020;November;15;-5;-6;38.9;29.5;1472;1668;1034;2999
2020;November;16;-4;-4;29.2;28;2043;1495;1164;2317
2020;November;17;17;-4;29.1;34;1274;1974;0;2719
2020;November;18;-3;-1;23.7;19.3;1750;1913;1579;1604
2020;November;19;-4;-3;35;37.3;1474;859;2013;1981
2020;November;20;-3;-5;35.6;39.8;856;878;1683;3182
2020;November;21;-4;-5;29.3;27.5;1701;1360;1426;1640
2020;November;22;-5;-2;33.5;31.5;1375;1461;2099;400
2020;November;23;-3;0;35.3;0;1134;0;1659;0
2020;November;24;-4;-3;35.7;36.2;1570;1239;1814;1300
2020;November;25;-3;-2;36.8;36.1;1508;1266;1192;717
2020;November;26;-4;-4;37.8;34.4;1712;1458;1614;2422
2020;November;27;0;0;0;0;0;0;0;0
2020;November;28;-4;-3;36.2;34.7;1275;1309;2327;888
2020;November;29;-3;-2;39.5;35.3;1092;995;1227;724
2020;November;30;-3;-5;35.8;36.5;1452;1380;835;2335
2021;September;1;1.0;;-6.6;;2205;;46;
2021;September;2;2.0;;13.7;;2212;;3;
2021;September;3;2.0;;16.9;;2839;;1;
2021;September;4;2.1;;25.1;;2198;;0;
2021;September;5;1.0;;29.3;;1892;;17;
2021;September;6;1.0;;29.2;;1810;;277;
2021;September;7;-2.0;;26.1;;1489;;308;
2021;September;8;-1.0;;8.4;;1727;;198;
2021;September;9;1.0;;21.8;;1871;;26;
2021;September;10;0.0;;27.4;;1931;;122;
2021;September;11;-2.0;;31.0;;2006;;728;
2021;September;12;-5.0;;37.6;;1759;;1489;
2021;September;13;-6.0;;35.4;;601;;2594;
2021;September;14;-4.0;;34.7;;1181;;1725;
2021;September;15;-3.0;;35.3;;1692;;1181;
2021;September;16;-3.0;;23.5;;1830;;894;
2021;September;17;-2.0;;29.7;;1921;;1221;
2021;September;18;-4.0;;15.0;;2027;;1202;
2021;September;19;-2.0;;9.7;;1807;;688;
2021;September;20;0.0;;11.7;;1780;;137;
2021;September;21;-3.0;;26.3;;2088;;955;
2021;September;22;-1.0;;30.2;;1428;;772;
2021;September;23;-3.0;;32.6;;1591;;2008;
2021;September;24;-4.0;;32.0;;1162;;1509;
2021;September;25;-4.0;;32.0;;1162;;1509;
2021;September;26;-4.0;;34.9;;1768;;1144;
2021;September;27;-4.0;;27.8;;1423;;714;
2021;September;28;-2.0;;18.4;;1697;;60;
2021;September;29;0.0;;14.2;;2344;;17;
2021;September;30;-2.0;;18.4;;1697;;60;
2021;Oktober;1;-2;0;14.7;0;2287;0;152;0
2021;Oktober;2;-2;0;18.1;0;1723;0;366;0
2021;Oktober;3;-1;0;12.5;0;1777;0;182;0
2021;Oktober;4;-2;0;38;0;1376;0;597;0
2021;Oktober;5;-2;0;18.4;0;1697;0;60;0
2021;Oktober;6;-3;0;37.1;0;1381;0;1091;0
2021;Oktober;7;2;0;32.1;0;1431;0;0;0
2021;Oktober;8;1;0;16.2;0;2061;0;0;0
2021;Oktober;9;3;0;7.7;0;2399;0;0;0
2021;Oktober;10;-1;0;21.1;0;2800;0;46;0
2021;Oktober;11;-4;0;19.6;0;1720;0;651;0
2021;Oktober;12;1;0;15.4;0;3280;0;0;0
2021;Oktober;13;0;0;6.6;0;2132;0;227;0
2021;Oktober;14;-2;0;15.9;0;1781;0;309;0
2021;Oktober;15;-2;0;15.9;0;1781;0;309;0
2021;Oktober;16;-4;0;28.6;0;1211;0;1325;0
2021;Oktober;17;-4;0;24.6;0;1612;0;928;0
2021;Oktober;18;-4;0;31.3;0;1398;0;1199;0
2021;Oktober;19;-3;0;34.2;0;1585;0;847;0
2021;Oktober;20;0;0;32;0;1921;0;21165;0
2021;Oktober;21;-3;0;24.8;0;1423;0;1938;0
2021;Oktober;22;-5;0;23.2;0;1263;0;2913;0
2021;Oktober;23;-3;0;26.5;0;1553;0;1697;0
2021;Oktober;24;-3;0;24.5;0;1309;0;1763;0
2021;Oktober;25;-1;0;31.1;0;1641;0;526;0
2021;Oktober;26;-2;0;35.9;0;1442;0;828;0
2021;Oktober;27;-3;0;33.9;0;1668;0;1063;0
2021;Oktober;28;-3;0;33.9;0;1668;0;1063;0
2021;Oktober;29;-4;0;33.3;0;1472;0;1605;0
2021;Oktober;30;-4;0;28.3;0;1459;0;1485;0
2021;Oktober;31;-6;0;34.3;0;1150;0;3107;0
2021;November;1;-4;0;36.3;0;1234;0;1642;0
2021;November;2;-3;0;34.2;0;1315;0;773;0
2021;November;3;-2;0;36.6;0;1601;0;779;0
2021;November;4;-5;0;36.4;0;1512;0;1865;0
2021;November;5;-1;0;31.9;0;1587;0;442;0
2021;November;6;-1;0;31.9;0;1587;0;442;0
2021;November;7;-3;0;36.4;0;1406;0;1645;0
2021;November;8;-3;0;32.1;0;1184;0;1362;0
2021;November;9;-4;0;37.2;0;940;0;1973;0
2021;November;10;-4;0;38.3;0;1257;0;1298;0
2021;November;11;-4;0;36.1;0;1418;0;1316;0
2021;November;12;-3;0;38;0;1783;0;1136;0
2021;November;13;-3;0;36.7;0;1964;0;1516;0
2021;November;14;-3;0;37.1;0;1218;0;772;0
2021;November;15;-3;0;35.6;0;1303;0;915;0
2021;November;16;-4;0;36.2;0;1143;0;1749;0
2021;November;17;-4;0;37.7;0;1107;0;1224;0
2021;November;18;-3;0;30.4;0;1522;0;864;0
2021;November;19;-2;0;32.4;0;1782;0;289;0
2021;November;20;-2;0;37.5;0;1405;0;825;0
2021;November;21;-3;0;37.5;0;662;0;812;0
2021;November;22;-4;0;32.5;0;1392;0;2175;0
2021;November;23;-5;0;36.2;0;893;0;2465;0
2021;November;24;-2;0;35.3;0;918;0;629;0
2021;November;25;-3;0;37.6;0;1252;0;972;0
2021;November;26;-3;0;37.2;0;1649;0;906;0
2021;November;27;-3;0;35.6;0;1662;0;760;0
2021;November;28;-3;0;37.2;0;1831;0;1054;0
2021;November;29;0;0;33.8;0;1901;0;7367;0
2021;November;30;-3;0;36.7;0;1002;0;1304;0
2022;September;1;-2;-4;31;27.3;1643;1583;497;1250
2022;September;2;-2;-1;9.5;12.7;1837;2076;606;620
2022;September;3;1;-3;14.2;17.8;2207;2415;118;1728
2022;September;4;1;-4;29.5;28.5;2102;1528;54;2172
2022;September;5;-3;-6;21.2;23.4;1629;1338;517;3135
2022;September;6;0;-3;25.2;25.1;1418;1321;499;468
2022;September;7;-2;-4;31.4;25.5;1322;1818;288;2784
2022;September;8;-1;-3;24.5;31.4;1693;1421;573;739
2022;September;9;-2;-4;35.1;33.8;1672;593;831;2091
2022;September;10;-3;-5;28.8;24.1;1650;1654;922;2908
2022;September;11;-2;-3;31.6;26;1357;1420;1067;2210
2022;September;12;-3;-4;16.8;14.9;2261;2033;1558;2113
2022;September;13;-1;-5;7.3;31.7;2305;2238;240;2342
2022;September;14;-2;-3;18.8;36.6;2309;1747;821;1574
2022;September;15;-1;-5;26.1;23.6;1865;1341;438;2220
2022;September;16;-3;-3;30.3;36.1;1476;1549;626;2406
2022;September;17;-2;-5;25.7;19.4;2359;2316;316;2352
2022;September;18;;-4;;17;;1976;;1921
2022;September;19;-1;-3;16.1;19.4;2599;1719;243;2008
2022;September;20;-1;-4;16.9;10.2;1962;2273;198;1915
2022;September;21;-3;-5;36.6;29.9;1590;1534;1706;2421
2022;September;22;-2;-3;28.1;34.2;1832;1434;548;2633
2022;September;23;-1;-3;31.2;13.3;1869;2495;734;2796
2022;September;24;-3;-5;15.6;23.6;1724;1118;870;3486
2022;September;25;-3;-3;20.7;28.6;2308;2223;1083;2819
2022;September;26;-1;0;28.4;11.1;2302;2266;926;410
2022;September;27;-2;-5;12.3;6.5;2081;1850;640;4554
2022;September;28;-1;-2;7.2;4.7;;;131;1158
2022;September;29;0;-4;23.4;4.9;;;94;3133
2022;September;30;-2;-4;34.9;1.4;;;1267;1850
2022;Oktober;1;-3;-5;34.7;37.6;1416;1919;1095;1655
2022;Oktober;2;-4;-4;35.6;35.6;2141;1646;1346;1346
2022;Oktober;3;-3;-5;34.7;37.6;1416;1919;1095;1655
2022;Oktober;4;-4;-4;35.6;35.6;2141;1646;1346;1346
2022;Oktober;5;-3;-5;37.7;35.7;1298;1023;1296;1557
2022;Oktober;6;-2;-5;34.7;32;1644;1334;922;2058
2022;Oktober;7;-2;-5;33.7;32.2;1304;1238;869;2725
2022;Oktober;8;-4;-5;32.2;32.3;1416;2020;1493;1912
2022;Oktober;9;-2;-6;31.5;34.8;1692;913;649;3390
2022;Oktober;10;-5;-7;33;348;1373;1214;1611;4628
2022;Oktober;11;-5;-3;34.2;28.5;1593;1627;2078;1566
2022;Oktober;12;-3;-3;33.6;31.7;1508;938;889;608
2022;Oktober;13;-4;-3;30.7;31.7;1403;1528;1984;608
2022;Oktober;14;-3;-5;35.4;31.8;1350;1653;1079;2634
2022;Oktober;15;-4;-3;31.8;38.2;1234;817;1796;442
2022;Oktober;16;-4;-5;34.2;34.3;1111;877;2094;3269
2022;Oktober;17;-5;-5;38.8;34.8;1015;861;1790;3002
2022;Oktober;18;-4;-5;27.5;27.3;1389;1247;1535;3035
2022;Oktober;19;-40;-2;30.5;29.7;1083;1205;1063;1793
2022;Oktober;20;-3;-3;34.9;32;1057;1516;1017;1016
2022;Oktober;21;-1;3;35.3;35.3;1254;1048;230;3343
2022;Oktober;22;-;-6;-;35.5;871;892;318;3110
2022;Oktober;23;-4;-5;37;40.9;1019;566;2224;2504
2022;Oktober;24;-1;-6;33.1;33.5;1961;1015;178;3400
2022;Oktober;25;-2;-3;35.1;36.3;1686;1686;1353;475
2022;Oktober;26;-2;-4;35.1;33.3;1375;879;1353;2242
2022;Oktober;27;-3;-5;34.4;36.5;1391;1391;1326;1759
2022;Oktober;28;-3;-2;37.5;35.7;1389;1072;1810;453
2022;Oktober;29;-4;-5;31.6;-8.3;1873;1261;1044;2066
2022;Oktober;30;1;-1;25.3;16.8;1778;1454;16;-29
2022;Oktober;31;3;0;19.2;34.9;1669;1341;1;-31
2022;November;1;-3;-3;32.1;37.4;1088;1193;1009;2911
2022;November;2;-3;-5;34.9;28;1308;1312;1135;2956
2022;November;3;-6;-4;31.3;31.6;1088;1466;1485;3126
2022;November;4;-5;-6;34.4;33.9;1251;1186;1948;3302
2022;November;5;-5;-4;34.4;29.4;1321;1846;2479;1863
2022;November;6;-5;-4;35.8;35.5;1273;1284;2043;1420
2022;November;7;-3;-4;34.1;30.6;1455;1772;1255;1379
2022;November;8;-2;-6;30.8;34.7;1251;1289;512;2694
2022;November;9;-2;-5;34.9;36.9;806;1639;1100;2711
2022;November;10;-4;-5;36.2;34.8;780;350;1592;3093
2022;November;11;-4;-4;37.7;33.5;939;939;1756;2422
2022;November;12;-3;-5;34.5;36.2;1126;1266;866;2830
2022;November;13;-5;-5;35.5;35.5;995;1149;3087;3263
2022;November;14;-4;-4;35.8;37.4;1100;973;1403;2911
2022;November;15;-3;-5;35.3;34.1;1141;1067;1284;2974
2022;November;16;-4;-5;37.2;35.8;966;1722;1277;1871
2022;November;17;-4;-2;34.1;35;1008;1473;1455;563
2022;November;18;-3;-3;35.2;37.8;1620;2065;931;849
2022;November;19;-2;-3;34.7;5.2;1472;1360;269;1964
2022;November;20;-1;-1;34.2;32.2;1021;2234;567;111
2022;November;21;-1;-2;25.6;36.8;1558;1216;120;500
2022;November;22;-3;-6;34.6;30.3;1045;1240;2010;3053
2022;November;23;-4;-4;33;34.1;1187;1160;2105;2437
2022;November;24;-3;-1;33.3;37.1;1336;1180;1681;302
2022;November;25;-4;-3;32.9;35.2;867;1107;1636;2264
2022;November;26;-4;-3;35.6;37.7;1072;1121;1744;1048
2022;November;27;-4;-5;34.2;33.4;1480;1052;1777;2713
2022;November;28;-43;-6;37.4;38.3;1386;988;3647;2956
2022;November;29;-4;-3;36.4;34.2;1316;1384;1809;661
2022;November;30;-4;-2;33.8;36.2;1569;1365;1268;796
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
