Tahun;Bulan;Tanggal;LI_00;LI_12;KI_00;KI_12;CCL_00;CCL_12;CAPE_00;CAPE_12
2016;Juni;30;-4.6;-5.1;40.7;36;781;1047;1704;2705
2016;Juli;1;-3.4;-3.6;36.6;35.5;870;1077;1124;1492
2016;Juli;2;-2.6;-5.7;33;40.5;1360;1046;5;2573
2016;Juli;3;-2;-5.4;34.3;33.5;1059;1414;485;2698
2016;Juli;4;-1.5;-6.1;30.3;25.2;1044;946;15;2187
2016;Juli;5;21.7;-4.9;-5.6;17.3;1303;863;17.6;1727
2016;Juli;6;-7.2;-4.1;24.5;20.5;1440;1953;1407;2204
2016;Juli;7;-1.9;-1.5;21.6;19.1;1179;1904;517;51
2016;Juli;8;-1.2;-0.3;17.1;16.8;1275;2996;58;23
2016;Juli;9;1.5;-2.7;19.9;30.5;1864;1711;0;962
2016;Juli;10;-2.2;-4.2;31.8;32;1507;1320;1139;1863
2016;Juli;11;-1.8;-4.9;29.3;32.2;1012;1358;7;2747
2016;Juli;12;-3;-4.5;33.3;29.1;1523;1101;31;2069
2016;Juli;13;-2.9;-3.7;24.1;26.7;1123;1572;1018;1321
2016;Juli;14;-3.5;-4.5;29.6;31;1005;1026;1217;2381
2016;Juli;15;-4.3;-5.2;36.5;27.8;955;1131;1960;2726
2016;Juli;16;-2.6;-4.6;36;35;789;1215;2494;2682
2016;Juli;17;-3.4;-3.9;38;35.9;1263;1116;1559;2078
2016;Juli;18;-4.5;-4;37.3;35.4;785;1338;2473;2227
2016;Juli;19;-3.4;-3.1;34.1;36.7;909;1069;1834;1505
2016;Juli;20;-2.2;-4.2;32.8;37.7;1297;1658;805;1852
2016;Juli;21;-3;-0.9;34.2;36.9;1006;1314;460;257
2016;Juli;22;-2.5;-4.7;36.8;36.2;1309;1248;624;1971
2016;Juli;23;-2.2;-2.5;35.5;21.9;1064;1108;1425;1768
2016;Juli;24;-2;-3.9;31.1;28.6;1059;1162;10;2158
2016;Juli;25;-4.3;-1.6;16.4;23.5;950;1489;1671;28
2016;Juli;26;0.1;-0.4;13.5;16.5;1291;1161;5;124
2016;Juli;27;1.2;-2.1;3.1;30.1;1617;1150;5;1181
2016;Juli;28;1.7;-2.4;24.8;30.1;1390;1444;20;1428
2016;Juli;29;-0.8;-0.7;30.9;33.1;1416;1406;;62
2016;Juli;30;-0.8;-1.3;10.2;15.5;1231;1259;13;38
2016;Juli;31;-1.2;-2.9;13.3;14.9;1302;1475;45;173
2016;Agustus;1;-3.7;-3;29.6;4.8;1084;1503;96;90
2016;Agustus;2;-0.1;0.5;0.7;31.6;1614;1580;38;95
2016;Agustus;3;0.3;-0.3;16.9;19.5;1959;1694;1;58
2016;Agustus;4;0.7;-2;33.2;13.4;1428;1346;75;79
2016;Agustus;5;-2;-4.5;27;26.5;796;1054;85;2026
2016;Agustus;6;-4.1;-4.3;39.5;24.9;922;862;1294;2041
2016;Agustus;7;-3.6;-4.6;23.5;32.9;1103;1109;1831;1411
2016;Agustus;8;-3;-2;35.6;28.7;1129;986;1059;1506
2016;Agustus;9;-3.5;-1.4;27.2;30.5;781;776;73;20
2016;Agustus;10;-4;-2;23.5;17.9;1765;2960;1980;1293
2016;Agustus;11;0.7;-2.4;25.7;19.7;1594;1673;52;107
2016;Agustus;12;0.9;-0.3;8.7;33.1;1871;1533;6;49
2016;Agustus;13;-2.9;-2.5;36.3;34.8;1164;1234;914;1660
2016;Agustus;14;-1.1;-0.9;36.3;32.4;1064;1955;1176;982
2016;Agustus;15;0.1;-1.5;30.9;35;1077;1384;350;771
2016;Agustus;16;-1.2;-2.7;28.3;32.7;1125;1599;174;1049
2016;Agustus;17;-1.6;-3.1;31.3;32.6;851;1535;;26
2016;Agustus;18;-3.9;-4.1;32;37.6;804;1356;1577;2055
2016;Agustus;19;-0.4;0.7;26.1;27.6;1361;1704;27;25
2016;Agustus;20;2.4;1.1;12.9;4.8;1209;1513;5;56
2016;Agustus;21;2.2;0.5;4;7.6;1146;1615;48;62
2016;Agustus;22;1.5;0.6;8.8;26.1;1505;1586;;53
2016;Agustus;23;3.8;1.5;25.7;30;1957;1985;0;38
2016;Agustus;24;5.3;2.3;-7.7;-7.5;1925;1372;12;85
2016;Agustus;25;3.7;-0.2;22.3;5.4;1397;1514;0;79
2016;Agustus;26;1.2;-0.5;32.7;32.6;1511;1343;9;48
2016;Agustus;27;-0.5;-3.9;31.7;30.9;1113;1342;0;1487
2016;Agustus;28;-3.9;-4.6;30.5;30.7;798;1270;1812;2372
2016;Agustus;29;-3.7;-2.5;34;31.9;937;1115;1171;1191
2016;Agustus;30;-3;-2.7;32;31.1;973;1793;1509;874
2016;Agustus;31;-6.6;-3.3;33.7;24.5;1244;2268;2452;1503
2017;Juni;1;-4.1;0.9;34.6;33.2;1327;961;1473;0
2017;Juni;2;-3.5;-3.5;30.5;28.2;1634;1382;961;1345
2017;Juni;3;-1.6;-1.7;25.5;25.2;1748;1843;123;1341
2017;Juni;4;0.3;0;22.9;26.8;2163;2843;44;12
2017;Juni;5;0.8;-2.3;19.3;25.4;2165;2118;58;812
2017;Juni;6;-2.3;-3.5;24.3;30.2;800;1084;1111;2097
2017;Juni;7;-4.2;-4.8;29.1;28.1;851;1106;1261;2912
2017;Juni;8;-5;-3.5;33.9;33.7;1436;1295;2101;1542
2017;Juni;9;-2.1;-2.4;31.3;30.5;3435;1885;5;13
2017;Juni;10;-0.5;-1.3;30.4;21.7;1252;1696;3;0
2017;Juni;11;-1.8;-0.1;25.7;31.1;1987;1987;37;49
2017;Juni;12;-2.6;-2.1;31.4;33.1;1263;1630;5050;561
2017;Juni;13;-3.7;-4.5;33.8;33.5;920;1742;1709;1947
2017;Juni;14;-4.8;-5.4;30.7;32.6;1266;1227;1700;3034
2017;Juni;15;-4.2;-3.2;29.3;32.1;1240;1195;2001;2114
2017;Juni;16;-1.8;-3.5;29.4;24.7;1106;1447;1616;1735
2017;Juni;17;-3.9;0.8;16.5;19.2;1766;1815;7;9
2017;Juni;18;0.7;1.6;36.6;-0.8;2638;2067;0;13
2017;Juni;19;2.4;-1.4;17.9;19.5;2367;1266;0;968
2017;Juni;20;;-1.5;;26.4;;2618;;186
2017;Juni;21;29;-2.5;20;30.2;29801;857;0;1200
2017;Juni;22;-3.3;-3.1;39.7;34.1;579;1260;1224;958
2017;Juni;23;-2.8;-4.3;29.3;31;1937;1345;1270;1693
2017;Juni;24;-2.4;-2.4;29.3;35.2;1807;1414;727;1385
2017;Juni;25;-5.2;-5.4;32.1;34.7;1744;1128;2353;2397
2017;Juni;26;-4.1;-3.7;33.9;33.1;1321;1058;1557;2260
2017;Juni;27;-3.3;-3.7;33.2;39.8;1306;1149;914;7
2017;Juni;28;-2.6;-3.3;31.5;30.5;1503;2359;685;874
2017;Juni;29;-1.3;-2.4;14.3;0.7;1482;1691;1;34
2017;Juni;30;-0.2;-3.6;2.7;35.5;2515;1077;18;1492
2017;Juli;1;-2.8;-2;31.6;29;1299;1485;33;37
2017;Juli;2;-4.1;-5.4;24.6;14.1;1171;1177;2221;2542
2017;Juli;3;-1.8;-2.4;15.3;15.5;1238;2311;0;3
2017;Juli;4;-1.8;-2.5;19.4;19.8;1361;1431;397;793
2017;Juli;5;-3.1;-1.2;20.1;18.3;2517;2459;269;176
2017;Juli;6;-1.5;-1.9;20.7;22.2;3430;2157;6.5;25
2017;Juli;7;0.4;-3.3;30.5;28.4;1935;1815;24;1575
2017;Juli;8;-2;0;29;33.3;1485;1591;37;35
2017;Juli;9;1.2;0;28.6;31;1568;1615;0;30
2017;Juli;10;-0.2;-2.6;31.7;35.3;1525;1411;10;984
2017;Juli;11;-2;-1.1;29;30;1485;1770;37;110
2017;Juli;12;-1.6;-2.1;24.1;37.2;2006;1565;1;1271
2017;Juli;13;;-3.3;;34.3;;1552;;1737
2017;Juli;14;-2.5;-2.4;33.9;27.8;1408;1668;610;54
2017;Juli;15;0.6;-0.8;18.9;10.2;1711;1579;101;256
2017;Juli;16;2;0.9;3.5;6.4;231;1764;;38
2017;Juli;17;4.8;0.9;7.5;22.9;3178;1633;0;91
2017;Juli;18;2.2;-3.2;29.8;35.4;1545;1479;0;968
2017;Juli;19;-3.1;-4.1;32.8;34.2;1317;1713;905;1623
2017;Juli;20;-1.2;-4.1;30.7;32.8;1380;1657;308;1787
2017;Juli;21;-1.2;-2.8;32.6;35.9;1324;1947;318;873
2017;Juli;22;-0.4;-0.4;28.8;21;1196;1918;0;4
2017;Juli;23;0.6;0.3;11.3;11.6;1248;1411;33;13
2017;Juli;24;0.2;0.9;3.3;53;2518;3041;35;0
2017;Juli;25;1.3;-3.2;-5.9;-3.5;1623;1851;0;77
2017;Juli;26;0.1;-3.3;26.2;34.3;2281;1488;0;484
2017;Juli;27;0;-2.1;35.7;37;1218;1275;16;1113
2017;Juli;28;-3.1;-4.1;36.7;34.8;1432;1302;827;1579
2017;Juli;29;-3.4;-2.9;28.1;33.3;1219;2045;67;987
2017;Juli;30;-1.2;-3.7;19.1;13.5;1803;1868;1;10
2017;Juli;31;0.4;-2.4;-3.3;12.8;3102;1566;1;277
2017;Agustus;1;3.2;-1.3;4.9;10.9;832;834;999;21
2017;Agustus;2;0.8;0.6;14.7;25.4;826;821;999;57
2017;Agustus;3;0.4;1;18.1;10.2;817;824;150;90
2017;Agustus;4;2.4;-1.9;9.7;6.1;836;793;140;15
2017;Agustus;5;2.9;0.1;4.5;7;859;853;56;28
2017;Agustus;6;3.4;-0.5;8.7;9.6;844;867;88;34
2017;Agustus;7;3.4;-1.9;23.9;26.1;804;786;999;645
2017;Agustus;8;-1.9;-2.8;31.1;27.5;832;846;98;638
2017;Agustus;9;-2.2;-2;21.5;19.4;807;880;155;76
2017;Agustus;10;-0.9;-1.4;17.2;22.9;841;854;66;23
2017;Agustus;11;1.7;0.7;15.8;30.8;855;809;999;59
2017;Agustus;12;0.6;-2.5;30.9;27.5;741;836;344;8
2017;Agustus;13;-1.2;-2.4;20.1;18.5;830;857;87;911
2017;Agustus;14;-0.8;-0.8;10.3;7.2;784;845;191;20
2017;Agustus;15;1.5;-2;-13.9;3.5;724;813;999;21
2017;Agustus;16;0.9;1;1.3;9.3;821;802;102;44
2017;Agustus;17;2;0.6;4.7;23.9;684;822;999;999
2017;Agustus;18;0.7;-1.3;24.6;23.7;819;868;191;408
2017;Agustus;19;-1;-1.2;31.2;31.1;805;755;165;287
2017;Agustus;20;1.2;-0.7;10.1;21.8;800;737;999;148
2017;Agustus;21;-0.8;-1.5;-4.3;-8;854;814;317;30
2017;Agustus;22;-0.9;1.4;25.9;23.5;833;778;306;999
2017;Agustus;23;-0.6;-0.8;19.3;27.7;794;658;274;77
2017;Agustus;24;-1;-0.3;27.7;-6.3;824;744;167;231
2017;Agustus;25;-0.3;-1.6;-6.3;3.7;744;795;231;49
2017;Agustus;26;2;-0.1;8.7;6.5;686;762;999;138
2017;Agustus;27;0.5;0.6;7.5;10.5;836;706;317;109
2017;Agustus;28;-1.4;-1.2;3.3;15.3;795;743;39;25
2017;Agustus;29;-1;-1.9;23.3;17.1;749;733;204;12
2017;Agustus;30;2.1;-1.9;20.1;21.5;721;812;999;42
2017;Agustus;31;0;0.8;3.2;1.9;865;678;195;999
2018;Juni;1;0.8;-0.2;21.4;20.5;3183;1734;0;7
2018;Juni;2;-1.1;-1.6;25.3;24.9;1612;2641;21;33
2018;Juni;3;-3.8;-2.7;24.9;22.7;1578;2919;30;10
2018;Juni;4;-2.1;-2.7;28.9;22.6;1068;1184;48;52
2018;Juni;5;-5.1;-1;24.3;14.7;959;1814;83;11
2018;Juni;6;-3.3;-1.9;18.8;25.7;1409;2431;29;1424
2018;Juni;7;-1.1;-2.9;16.5;13.7;2085;1494;405;2060
2018;Juni;8;-0.5;-0.5;13.3;0.5;1830;3220;112;1141
2018;Juni;9;2.0;-0.2;15;13.7;1746;1694;44;85
2018;Juni;10;1.9;-1.3;16.3;21.9;2634;1759;1;18
2018;Juni;11;-1.7;-4.9;32.2;33.9;2334;1672;195;2192
2018;Juni;12;-3.2;-4.7;36.4;30.5;2087;1508;80;2086
2018;Juni;13;-1.7;-4.1;13.8;12.8;1322;3497;7;13
2018;Juni;14;0.8;-0.5;7.5;8.9;3609;3213;0;150
2018;Juni;15;0.9;-1.6;13.8;10.9;2997;1727;8;15
2018;Juni;16;-1.2;-1.7;8.7;12.7;1643;2041;45;14
2018;Juni;17;;-0.6;;9.6;2785;3348;74;12
2018;Juni;18;-0.6;-3.1;7;10.6;1341;1273;331;99
2018;Juni;19;-0.1;-3.8;26.5;30.3;1556;1582;0;1216
2018;Juni;20;-2.8;-2.2;35.2;37.7;2197;1368;395;838
2018;Juni;21;-3.3;-4.6;33.7;32.9;1660;1347;940;1924
2018;Juni;22;-2.2;-3.4;33.9;30.7;1268;1319;844;1563
2018;Juni;23;-2.0;-3.4;34.7;31.6;1437;1405;512;1344
2018;Juni;24;-2.3;-4.6;31.2;33.1;1898;1173;426;2464
2018;Juni;25;-2.4;-3.5;33.6;32.7;1647;1398;368;1429
2018;Juni;26;-0.6;-2.8;23.5;28.4;1947;2001;152;710
2018;Juni;27;-0.5;-4.1;26.1;24.6;1576;1808;1;1809
2018;Juni;28;-2.0;-3.5;34.1;25.1;2239;2627;67;1293
2018;Juni;29;-0.2;-1.4;28.3;19.1;2401;2379;1;3
2018;Juni;30;0.4;-2.9;15.6;17.5;1772;2202;41;1190
2018;Juli;1;1.6;-1.2;16.5;19.8;1686;2723;1;653
2018;Juli;2;1.7;-2.7;14.9;15.1;2026;2174;0;7
2018;Juli;3;0.6;-3.2;27.3;29.9;1894;1955;0;1402
2018;Juli;4;0.4;-4.4;24.7;27.9;1844;1777;3;1982
2018;Juli;5;2.4;2.2;16.5;17.7;1787;3878;1;0
2018;Juli;6;8.0;0.3;21.6;27.9;2557;2419;0;97
2018;Juli;7;1.5;-0.8;25.9;26.7;2016;1943;0;0
2018;Juli;8;-0.3;-2.2;30.1;22.8;2298;1979;13;31
2018;Juli;9;-0.9;-1.6;-0.1;12.3;2322;2932;27;8
2018;Juli;10;-0.3;-1.8;-0.6;7.5;1469;1800;23;61
2018;Juli;11;3.8;1.6;-16.1;-7;1543;1295;13;118
2018;Juli;12;3.4;-;-5.1;-;1918;1551;35;113
2018;Juli;13;-;1.1;-;13.1;1443;1580;0;89
2018;Juli;14;4.3;0.7;22.1;-6.9;1857;1611;0;61
2018;Juli;15;3.7;2.8;20.4;24.4;2015;2281;0;4
2018;Juli;16;5.4;-0.2;24.4;24.1;2136;1715;0;41
2018;Juli;17;2.6;-1.9;21.2;21.7;1957;1604;0;63
2018;Juli;18;0.5;-2.1;21.6;20.5;1409;1318;18;92
2018;Juli;19;-3.0;-1.7;14.1;18.1;1772;1445;30;46
2018;Juli;20;-0.2;-2.4;15.5;17.9;2886;2944;31;201
2018;Juli;21;-1.1;-3.7;20.3;25.3;2570;1775;122;16
2018;Juli;22;-1.9;-3.1;29.8;28.9;1646;1673;1;4
2018;Juli;23;-;0.4;-;11.3;1909;1803;0;89
2018;Juli;24;1.6;1;2.1;3.7;2476;2131;0;1
2018;Juli;25;3.7;-1.3;-12.7;14.1;3043;1843;0;20
2018;Juli;26;5.2;-;24.7;-;2938;1667;0;-
2018;Juli;27;3.5;-;25.3;-;2994;1667;0;-
2018;Juli;28;2.4;0.6;28.1;21.8;2642;2893;0;12
2018;Juli;29;-;1.6;-;12.4;2867;1940;0;5
2018;Juli;30;3.0;-1.6;25.3;19.5;1317;1518;0;18
2018;Juli;31;1.6;-1.5;14.9;17.5;1261;1564;0;55
2018;Agustus;1;2.1;2.3;-16.6;4.8;1753;1896;8;0
2018;Agustus;2;2.3;5;-6.5;4.7;1996;3483;0;0
2018;Agustus;3;5.9;2.7;-9.1;-4.8;1722;3493;0;0
2018;Agustus;4;6.2;3.3;-13.3;-6.3;3338;1887;0;
2018;Agustus;5;7.1;6.7;18.7;1;1727;2126;0;0
2018;Agustus;6;6.4;0.7;-9.5;-8.9;2483;1691;0;72
2018;Agustus;7;5.5;-3.1;-11.3;26.5;1760;1498;0;179
2018;Agustus;8;;-3.7;;25.7;1980;1705;0;168
2018;Agustus;9;;-3.6;;37.6;1574;1637;20;163
2018;Agustus;10;-0.6;0.6;14.3;11.2;1658;2202;50;2
2018;Agustus;11;2.1;-1.3;7.1;16.7;1926;1723;0;24
2018;Agustus;12;0.5;-3.1;18.7;16.3;1753;1709;0;66
2018;Agustus;13;-0.3;-2;20.2;11.7;1532;1562;0;10
2018;Agustus;14;2.5;1.7;6.1;11.4;1284;2799;6;47
2018;Agustus;15;2.9;2.3;9.9;14.8;1485;3103;1;39
2018;Agustus;16;5.2;4.4;4.1;-2.5;4671;4308;;6
2018;Agustus;17;10.8;14.1;-12.3;30.2;2097;6181;0;241
2018;Agustus;18;7.6;;-5.1;;3948;;0;
2018;Agustus;19;6.4;;1.7;;3316;;0;
2018;Agustus;20;3.8;-0.8;13.9;47.5;1719;3610;0;292
2018;Agustus;21;2.9;-3.6;21.5;26.2;1712;1844;0;287
2018;Agustus;22;1.5;0.1;19.5;29.3;2569;1953;0;0
2018;Agustus;23;2.6;-0.7;7.9;10.9;2596;1954;0;21
2018;Agustus;24;3.2;-0.1;17.7;5.7;2038;3741;0;9
2018;Agustus;25;5.7;-0.2;6.1;17.1;3655;3326;0;22
2018;Agustus;26;3.8;-1.6;28.1;22.3;2546;1606;0;1186
2018;Agustus;27;2.2;;19.1;;2220;;0;
2018;Agustus;28;-1.5;-3.6;12.4;1;1557;1675;18;62
2018;Agustus;29;-1.4;-3.4;14.8;35.8;1794;1748;0;128
2018;Agustus;30;1.6;-1.4;30.2;29;2101;1463;0;14
2018;Agustus;31;0.3;-1.7;27.3;29;1580;1342;7;1425
2019;Juni;1;1.1;8.7;22.7;25.3;1745;2365;1;0
2019;Juni;2;1.8;-0.8;22.7;21.5;1551;1958;0;35
2019;Juni;3;-0.3;-4.3;26.5;27.4;1759;1464;2;1699
2019;Juni;4;0.7;-1.9;21.1;27.3;1809;2080;24;810
2019;Juni;5;1.3;-3.8;24.7;28.5;1483;1412;37;1472
2019;Juni;6;1;-2.1;30.3;20.3;1421;1672;2;1950
2019;Juni;7;-1.3;-1.4;24.1;26.5;1640;1409;41;59
2019;Juni;8;1.3;2.6;29;32.2;1888;1730;19;966
2019;Juni;9;2.6;-2.7;29;27.6;1932;1589;0;1305
2019;Juni;10;1;-2.1;26.7;24.5;1928;1713;0;32
2019;Juni;11;0.6;-2;24.7;28.7;2014;1694;3;36
2019;Juni;12;1.4;-1.7;24.3;26.8;2853;1633;0;13
2019;Juni;13;-0.2;-5.2;30.7;36.1;1735;1437;7;2175
2019;Juni;14;0.4;-3;31.9;36.4;1708;1416;6;1278
2019;Juni;15;-0.8;-2.2;32.7;21.2;2012;1313;8;21
2019;Juni;16;1.4;0.5;11.5;15.3;1492;1574;0;16
2019;Juni;17;5.9;0.5;10.9;-4.9;2754;2375;0;4
2019;Juni;18;4.5;1.6;-7.3;6.9;2277;1182;0;0
2019;Juni;19;1.6;1;-6.1;8.2;2294;3245;0;
2019;Juni;20;5.4;1.7;-2.5;7.9;2686;2755;0;0
2019;Juni;21;6.3;0.1;-0.9;1.3;2701;3076;0;12
2019;Juni;22;3.2;-2.5;-2.3;5.4;2785;1266;0;44
2019;Juni;23;1.4;0.4;7.7;9.5;1288;1437;0;
2019;Juni;24;3.8;1.8;-9.3;-8;2720;1648;0;31
2019;Juni;25;3.1;-3;-9.9;5.5;2181;1822;0;28
2019;Juni;26;0.5;-1.5;10.1;21.7;1936;2021;3;3
2019;Juni;27;2.2;0.4;26.7;23.7;1442;2360;0;2
2019;Juni;28;5.1;4.4;14.7;13.4;3225;3164;0;0
2019;Juni;29;7.3;4;-7.5;0.3;3119;1319;0;0
2019;Juni;30;6.5;3.1;-13.3;-6.2;1353;1510;0;0
2019;Juli;1;4.5;-1.7;4.5;3.8;3118;1604;0;154
2019;Juli;2;1.8;-1.7;16.8;-1.8;2692;1598;0;112
2019;Juli;3;-1.3;-1.8;20;21.2;1436;1637;10;54
2019;Juli;4;-5.6;-4.3;39.2;36.5;1343;818;1461;1693
2019;Juli;5;-3.5;-2.5;38.3;33.9;898;715;983;1455
2019;Juli;6;-0.6;-0.8;25.3;28.3;1970;1241;1;33
2019;Juli;7;0.2;-1;27.9;26.6;2452;1509;60;3
2019;Juli;8;-2.2;-1;26.1;14.1;937;1195;5;116
2019;Juli;9;3.1;-0.8;-1.7;10.3;1620;1467;0;54
2019;Juli;10;3.9;0.8;14.9;10.3;1603;1911;0;19
2019;Juli;11;2.9;;4.3;;1531;;0;
2019;Juli;12;2.8;;-4.9;;1895;;0;
2019;Juli;13;4.4;0.4;-2.5;-2.1;3602;3372;0;38
2019;Juli;14;5.2;0.8;-3.3;2.6;1550;1784;;65
2019;Juli;15;3;-0.2;0.6;-9.9;1729;1714;0;77
2019;Juli;16;;-0.6;;-8.9;;3673;;20
2019;Juli;17;4.5;-0.5;-4.7;9.1;3861;4133;0;11
2019;Juli;18;2.4;0.5;4.6;-4.9;2152;2375;0;4
2019;Juli;19;-1.8;-2.2;28.2;32.8;1507;1511;197;61
2019;Juli;20;-1.4;-3.5;30.9;29.7;2052;1438;26;89
2019;Juli;21;-0.6;-2.7;26.7;5.1;1301;1654;5;37
2019;Juli;22;-0.8;-2.2;13.1;17.3;2551;2074;12;9
2019;Juli;23;-1.6;-0.1;15.5;7.3;1417;3526;68;3
2019;Juli;24;-0.9;-2;3.3;-1.7;2150;1759;4;10
2019;Juli;25;4.2;1;4.9;19.3;3425;2994;0;1
2019;Juli;26;1.1;-2.1;15.1;11.3;1862;2292;0;13
2019;Juli;27;-0.2;-3.2;11.7;12.6;2343;1741;2;34
2019;Juli;28;3;0.9;7.5;17.4;2442;2933;0;0
2019;Juli;29;5.2;-0.1;9.5;13.6;3142;1437;0;114
2019;Juli;30;3.6;3.1;11.2;-6.2;1482;1510;2;0
2019;Juli;31;2.8;1.6;12.3;18.2;2386;1513;0;21
2019;Agustus;1;2.6;0.6;23;14.4;3019;3452;0;12
2019;Agustus;2;0.3;-2.7;19.8;14.8;1178;1558;0;52
2019;Agustus;3;7.6;-0.7;3.1;3.1;3629;1594;0;83
2019;Agustus;4;3.8;5.2;2.3;-3;1561;1981;0;1
2019;Agustus;5;4.9;2.4;-0.3;-0.4;3679;1973;0;21
2019;Agustus;6;7.8;0.7;-4.1;6.5;4211;4399;0;29
2019;Agustus;7;6.2;3.1;5.9;13.9;3376;2005;0;35
2019;Agustus;8;5.4;-1.2;12.9;19.5;1942;1636;0;35
2019;Agustus;9;-2.2;3.3;11;5.9;2103;1629;72;0
2019;Agustus;10;3.3;-1.1;5.9;14.5;1629;2406;0;9
2019;Agustus;11;-0.8;-0.8;12.7;10.1;2185;1880;6;91
2019;Agustus;12;2.2;-5.7;9.3;12.9;2099;1510;0;76
2019;Agustus;13;-1.4;-0.6;16.4;16.2;1427;1440;86;20
2019;Agustus;14;0.7;-1.1;18.1;18.7;1854;2670;49;40
2019;Agustus;15;5.5;-2.7;19;22.9;1196;1631;0;1149
2019;Agustus;16;2.8;-1.5;18.5;18.1;1921;1388;0;492
2019;Agustus;17;1.1;-1.7;11.5;8.1;1726;1950;0;11
2019;Agustus;18;7.2;1.2;-0.1;-5.5;2796;2894;0;6
2019;Agustus;19;5.1;-0.4;15.3;24.3;2324;3005;0;7
2019;Agustus;20;3;5.9;26.9;18.7;2268;2994;0;0
2019;Agustus;21;2;-0.3;23.3;20.8;2715;1580;0;46
2019;Agustus;22;-0.7;0.2;15.3;14.3;1378;1539;68;252
2019;Agustus;23;4.4;0.8;1.7;19;2920;1545;0;47
2019;Agustus;24;3.5;0.6;19.3;16.8;3218;1584;0;40
2019;Agustus;25;6.1;-1.7;19.9;25.6;2234;2637;0;1035
2019;Agustus;26;0.4;-1.5;21.5;16;1854;1598;20;52
2019;Agustus;27;2.7;;5.6;;1370;;6;
2019;Agustus;28;3.3;3.2;-0.2;11.7;2882;3032;29;105
2019;Agustus;29;6.8;2.8;0.5;0.7;2798;3439;0;1
2019;Agustus;30;4.2;3;0.1;1.1;2355;3262;0;0
2019;Agustus;31;3.3;-1.5;21.5;21.2;2605;3764;0;5
2020;Juni;1;-4.0;;33.6;;1138;;1005;
2020;Juni;2;-1.0;;36.6;;1119;;375;
2020;Juni;3;-3.0;;18.3;;1057;;659;
2020;Juni;4;-1.0;;6.1;;1452;;112;
2020;Juni;5;-1.0;;9.5;;1400;;313;
2020;Juni;6;-2.0;;23.9;;1599;;129;
2020;Juni;7;-3.0;;18.4;;1108;;595;
2020;Juni;8;-3.0;;26.7;;1295;;707;
2020;Juni;9;-3.0;;17.3;;782;;757;
2020;Juni;10;-1.0;;22.1;;2113;;173;
2020;Juni;11;-1.0;;-0.1;;1971;;64;
2020;Juni;12;-1.0;;-2.1;;1637;;245;
2020;Juni;13;-1.0;;4.5;;2014;;62;
2020;Juni;14;-4.0;;39.4;;1012;;893;
2020;Juni;15;-4.0;;36;;910;;2188;
2020;Juni;16;-3.0;;25.7;;1273;;1469;
2020;Juni;17;0.0;;25.3;;2185;;176;
2020;Juni;18;0.0;;32.7;;1535;;367;
2020;Juni;19;0.0;;26.1;;1569;;387;
2020;Juni;20;1.0;;22.9;;1733;;56;
2020;Juni;21;-3.0;;33.8;;1523;;249;
2020;Juni;22;-4.0;;31.2;;1447;;626;
2020;Juni;23;-1.0;;10.1;;2283;;60;
2020;Juni;24;-2.0;;23.1;;2509;;230;
2020;Juni;25;-1.0;;26.7;;1353;;6;
2020;Juni;26;0.0;;10.1;;2134;;13;
2020;Juni;27;0.0;;17.5;;1819;;57;
2020;Juni;28;1.0;;30.5;;1613;;;
2020;Juni;29;-1.0;;24.9;;1105;;332;
2020;Juni;30;0.0;;8.5;;1786;;119;
2020;Juli;1;0.0;;30.7;;1849;;104;
2020;Juli;2;-2.0;;32.4;;1326;;493;
2020;Juli;3;-1.0;;4.2;;2079;;113;
2020;Juli;4;-1.0;;10.3;;1823;;78;
2020;Juli;5;-1.0;;26.6;;1796;;74;
2020;Juli;6;-3.0;;38.6;;1079;;1052;
2020;Juli;7;-2.0;;26.7;;2274;;260;
2020;Juli;8;-2.0;;16.7;;1189;;432;
2020;Juli;9;-2.0;;26.1;;1882;;172;
2020;Juli;10;1.0;;27.2;;1582;;17;
2020;Juli;11;0.0;;31.1;;1714;;63;
2020;Juli;12;0.0;;23.7;;1595;;61;
2020;Juli;13;-1.0;;28.2;;1138;;88;
2020;Juli;14;-2.0;;27;;1380;;407;
2020;Juli;15;-2.0;;36;;1254;;198;
2020;Juli;16;-3.0;;31.5;;1240;;686;
2020;Juli;17;-1.0;;10.5;;1967;;476;
2020;Juli;18;0.0;;18.1;;1381;;83;
2020;Juli;19;-1.0;;36.8;;1713;;224;
2020;Juli;20;-1.0;;37.1;;1780;;81;
2020;Juli;21;-4.0;;31.3;;1020;;1066;
2020;Juli;22;-2.0;;27.1;;848;;733;
2020;Juli;23;-1.0;;24.4;;2077;;256;
2020;Juli;24;1.0;;9.1;;2002;;1;
2020;Juli;25;4.0;;19.1;;2221;;;
2020;Juli;26;5.0;;10.1;;2690;;;
2020;Juli;27;3.0;;14.5;;3082;;;
2020;Juli;28;2.0;;20.4;;1633;;;
2020;Juli;29;4.0;;15.3;;1295;;;
2020;Juli;30;8.0;;-11.7;;3345;;;
2020;Juli;31;4.0;;18.2;;1925;;;
2020;Agustus;1;2.0;;22.9;;1581;;;
2020;Agustus;2;4.0;;-13;;2067;;;
2020;Agustus;3;2.0;;26.4;;1685;;;
2020;Agustus;4;-2.0;;33.8;;1985;;291;
2020;Agustus;5;-1.0;;34.6;;2136;;74;
