Tahun;Bulan;Tanggal;LI_00;LI_12;KI_00;KI_12;CCL_00;CCL_12;CAPE_00;CAPE_12
2015;Desember;27;-1.8;-0.5;28.4;35.9;1366;1422;1109;247
2015;Desember;28;-1.1;0.2;25.4;38.6;1480;1560;532;13
2015;Desember;29;-2.9;-0.8;25;35.3;1458;1334;1117;16
2015;Desember;30;-1.9;-1.2;32.6;34.1;1884;1853;978;42
2015;Desember;31;-4.3;-4.5;26.8;33.1;1179;1339;1843;2999
2016;Januari;1;-1.9;-2.5;36.4;36.8;1498;1306;109;1502
2016;Januari;2;-3.1;-1.3;33;31.2;1431;1856;1697;0
2016;Januari;3;-2;-3;35.4;38.9;1612;1506;393;849
2016;Januari;4;-4.6;-2.9;31.5;29.3;1227;1455;2066;1582
2016;Januari;5;-4;-5.6;30.7;16.9;1166;1690;2684;31
2016;Januari;6;-4.9;-2.7;12.3;25.5;1703;2092;2132;3
2016;Januari;7;-3.2;-1.1;22.5;27.7;1545;1945;1;104
2016;Januari;8;-1;-2.3;30.1;32.7;1924;1209;89;1432
2016;Januari;9;-1.8;-1.6;31.8;31.9;1123;1939;952;677
2016;Januari;10;-5.5;-5.5;35;35;1115;1115;3048;3048
2016;Januari;11;-4.4;-3.6;37.1;31.6;1110;1481;2011;988
2016;Januari;12;-2.8;-2.1;30.7;34.7;1665;1442;831;619
2016;Januari;13;-3.2;-2.1;33.5;31.2;1210;1515;1599;1450
2016;Januari;14;-3.9;-2.6;29.1;17.9;1210;1247;1725;1129
2016;Januari;15;-2.4;-1.7;17.5;21;1391;1282;1580;34
2016;Januari;16;-1.4;-1.2;23;38.4;1787;2131;8;11
2016;Januari;17;-5.1;-2.7;36.3;32.8;1240;1239;1647;1023
2016;Januari;18;-1.1;-3.2;34.5;39.3;1185;1292;521;869
2016;Januari;19;-4.5;-0.6;36.1;35.3;1323;1163;2045;1
2016;Januari;20;-3.2;-4.6;33.6;37.1;1427;1203;1523;2139
2016;Januari;21;-4;3.3;37.7;36.3;1761;1476;1014;67
2016;Januari;22;-1.8;-2.2;33.6;38;1333;888;436;665
2016;Januari;23;-3.1;-1.5;33.6;34;1094;1522;2008;246
2016;Januari;24;-3.5;-1.6;36.9;32.3;742;2091;729;332
2016;Januari;25;-3.7;-2.1;35.3;33.8;1654;1279;1483;447
2016;Januari;26;-3.4;1.6;35.2;35.5;1778;1413;895;7
2016;Januari;27;-1.9;0.9;32.4;32.3;1439;1975;517;3
2016;Januari;28;-1.2;-2.1;25.3;34.3;1083;1614;44;65
2016;Januari;29;-2.4;-2.4;29;34.4;1779;1273;812;10
2016;Januari;30;-3.2;-6;33.6;35.8;1185;853;1177;3181
2016;Januari;31;-4.3;-2.3;34.7;36.2;1571;1362;1984;575
2016;Februari;1;1.1;-1.1;34.8;37.6;1433;1181;685;178
2016;Februari;2;-1.6;-3.3;33.7;35.5;1360;1211;3;1187
2016;Februari;3;-1.6;1.4;32.8;38.6;1493;1653;2;0
2016;Februari;4;-1.1;-0.6;34.2;37;1373;453;1729;944
2016;Februari;5;-3.4;2;33.3;33.8;1595;1545;856;28
2016;Februari;6;-2.6;-3.9;34.3;36.1;1750;1056;0;2010
2016;Februari;7;5.1;-2.3;35.9;39.2;687;1070;5;465
2016;Februari;8;-1;-2.2;35.8;38;1611;1134;1084;622
2016;Februari;9;-2;-4.4;35.5;39.4;1214;547;663;2298
2016;Februari;10;-1.8;-2;37.3;39.7;1040;619;1003;371
2016;Februari;11;-2.2;-1.7;37.1;39.1;1248;879;439;412
2016;Februari;12;-1.6;-2.2;36;36.6;1318;1376;1334;762
2016;Februari;13;-4;-4;35.3;35.3;1464;1193;1754;1735
2016;Februari;14;-3.4;-5;34.2;36.8;2093;1331;2079;3035
2016;Februari;15;-4.4;-3.5;34.9;31.3;928;1843;1548;1115
2016;Februari;16;-4.7;-4.9;37.4;36.4;1130;1593;1970;1402
2016;Februari;17;-4.5;-0.4;36.1;40.8;1251;1511;860;1
2016;Februari;18;-2;-1.3;26.3;35.1;1756;1314;1037;60
2016;Februari;19;-2.9;-3.9;27.4;29.9;887;1186;1951;3125
2016;Februari;20;-2.9;-2.5;32.9;37.4;1050;1073;1866;662
2016;Februari;21;-3;-1.8;35.6;36.2;933;1268;808;635
2016;Februari;22;-2.3;-2.8;35.5;43;1943;915;491;742
2016;Februari;23;-2.1;-0.9;34.5;35.6;1281;1085;236;7
2016;Februari;24;-1.4;-1.3;32.9;36.5;2193;1348;236;103
2016;Februari;25;-0.4;-1.3;33.7;41.2;1548;1129;162;265
2016;Februari;26;-1;-1.6;35.3;39.8;1594;1353;343;303
2016;Februari;27;-1.6;-2.1;37.4;38.1;908;1052;26;32
2016;Februari;28;-3;-0.2;35.9;37.9;1536;1153;4;6
2016;Desember;1;-4.1;;36;;1420;1757;1500;
2016;Desember;2;-2.9;-5;33.2;36.3;1756;1193;1007;2157
2016;Desember;3;-2.6;-2.4;37.5;36.6;1893;1142;702;1019
2016;Desember;4;-3.4;-2.9;34.2;37.3;1585;1181;1529;882
2016;Desember;5;-3.3;-4.1;36.3;35;1111;1129;1119;2085
2016;Desember;6;-3.2;;33.6;;1631;1501;1921;
2016;Desember;7;-2.6;-4.8;34.2;35.2;1466;1248;857;2558
2016;Desember;8;-2.6;-4.1;26.7;33.7;1802;1545;1408;2362
2016;Desember;9;-3.3;-3.6;37.3;37.2;1483;1306;1220;2448
2016;Desember;10;-4;-5.6;34.3;36;1991;1388;1409;2385
2016;Desember;11;-2.4;-4.3;33.9;33.9;1951;1418;434;1883
2016;Desember;12;-2.2;-5;38.7;39;1906;818;371;2193
2016;Desember;13;-3.7;-4.6;36.5;38.1;1170;1292;1020;2009
2016;Desember;14;-2.7;-2.2;36.8;35.6;1311;1261;1158;678
2016;Desember;15;-4.4;-4.6;37.6;26.4;1385;1298;1231;1854
2016;Desember;16;-2.5;-2.9;31.1;38.7;2220;1168;949;1057
2016;Desember;17;-3.7;-3.6;33;38.2;1600;914;1428;1473
2016;Desember;18;-3;-4.3;34.4;36.3;1565;1443;1270;2096
2016;Desember;19;-4.5;-4.2;31.1;33.9;1502;1298;2027;2121
2016;Desember;20;-2.8;;31.5;;1406;;1396;
2016;Desember;21;-1.9;-5.2;31.3;34.5;1584;1920;811;2813
2016;Desember;22;-2;-3.9;33.3;36.9;1724;2067;69;695
2016;Desember;23;-0.9;-3.1;25.1;29.2;2495;1467;157;1697
2016;Desember;24;-3.7;-2.1;29.7;37.4;1779;1509;1691;967
2016;Desember;25;-2.3;-2.6;26.7;34.5;2142;1246;10;1750
2016;Desember;26;-0.4;-3.9;20.5;22.4;2653;1466;0;2156
2016;Desember;27;-2.9;-4.2;14.5;41.2;2431;1442;1013;1279
2016;Desember;28;-4.1;-4.1;34.1;31.9;1184;1578;2581;1750
2016;Desember;29;-2.3;-2.8;34.5;37.1;2093;1548;562;493
2016;Desember;30;-3.4;-1.2;31.5;38.2;1326;1524;1446;1
2016;Desember;31;-4.9;-1.8;33.8;35;1254;1153;2343;455
2017;Januari;1;-4.7;-5;36.2;39.5;1245;1546;1466;2710
2017;Januari;2;-5.2;-4.1;36.4;37.6;1177;1307;2452;1145
2017;Januari;3;1.6;-3.7;28.9;36.6;1695;1504;0;1586
2017;Januari;4;-3.9;-2.5;32.8;37.2;1643;1011;1668;787
2017;Januari;5;-4.1;-5.4;33.3;36.6;1497;1092;1394;2306
2017;Januari;6;-3.6;-4.9;38.8;36.2;1223;1364;1220;2138
2017;Januari;7;-3.2;-3.9;31.9;35.6;1610;1574;3;1437
2017;Januari;8;-4;-4.7;38.1;33.7;1095;1519;1624;3264
2017;Januari;9;-3.8;-4.2;34.5;37.3;1026;1069;1839;2751
2017;Januari;10;-2.6;-4.6;35.2;38.8;1317;1602;636;882
2017;Januari;11;-4.5;0.2;35.8;35.3;1469;2068;2148;8
2017;Januari;12;-3.5;-0.5;33.2;37.5;1620;1123;1520;174
2017;Januari;13;-2.8;-2.1;32.6;35.6;1112;995;1335;511
2017;Januari;14;-3.1;-1.2;29.9;36.8;1826;2444;687;1
2017;Januari;15;-4.3;-4.4;36.7;33.3;1597;1311;1566;2024
2017;Januari;16;-2.5;-2.1;37.6;38.1;1228;1027;665;512
2017;Januari;17;-1.4;-3.2;33.2;38.1;1479;701;450;1313
2017;Januari;18;-1.8;-5.6;33.6;40;1724;1182;879;2735
2017;Januari;19;-5.4;-2.1;36.7;38.1;973;1027;2240;512
2017;Januari;20;-4.4;-4.5;32.2;35.6;1474;658;1813;4393
2017;Januari;21;-3.3;;30.9;;1517;1584;1755;16
2017;Januari;22;-3.2;-3.6;34;35.8;1031;1322;1226;1513
2017;Januari;23;-2;-3.7;35.6;35.8;1253;1708;606;1713
2017;Januari;24;-4;0.7;32.7;32;779;1118;1197;43
2017;Januari;25;-3.3;-3.6;35.7;39.2;1160;977;1258;1067
2017;Januari;26;-2.1;-2.2;35.9;34.7;1357;2106;502;544
2017;Januari;27;-2.9;-4;32.3;39.7;1247;1148;840;2029
2017;Januari;28;-2.4;-2.4;35.7;37.5;1757;1195;862;584
2017;Januari;29;-2.3;-1.7;35.6;-39.3;1678;982;827;435
2017;Januari;30;-3;-3.9;36.5;33.9;1322;1329;1137;2426
2017;Januari;31;-3.5;-2.8;34.6;33.6;1485;1083;1170;1334
2017;Februari;1;-0.2;-1.5;34.5;37.6;1417;698;2;430
2017;Februari;2;-1.8;-1.2;36;30.1;1490;1592;362;350
2017;Februari;3;-0.4;-;35.2;-;1296;1288;200;198
2017;Februari;4;-2.6;;29;;1486;;1238;
2017;Februari;5;-1.3;-2.4;21.2;35.8;2794;1786;71;9
2017;Februari;6;-3.6;-4.5;30.1;31.5;1538;1528;2468;2678
2017;Februari;7;-2.2;-2.9;14.3;34.4;1262;862;33;538
2017;Februari;8;-4.4;-3.8;31.8;32.4;1453;1081;2485;1693
2017;Februari;9;-3;-3.9;36.5;36.7;1087;1349;628;1364
2017;Februari;10;-3.1;-1.1;35.4;37;1176;1547;23;85
2017;Februari;11;-4.3;-2.9;37.9;37;923;1299;1499;1230
2017;Februari;12;-2.6;-2.6;37.2;34.1;843;986;1013;1003
2017;Februari;13;-0.8;-8.1;35.7;43.8;1176;830;633;1702
2017;Februari;14;-4.3;-4.1;36.6;36.1;1524;941;916;1940
2017;Februari;15;-1.6;-2.7;35;37.1;1654;1086;600;1207
2017;Februari;16;-2.4;-4.2;31.1;37.6;1412;1180;1268;1769
2017;Februari;17;-2.2;-4.8;29.7;32.7;1712;1284;49;2533
2017;Februari;18;-3.9;-3;35.5;35;1246;2176;1535;874
2017;Februari;19;-4.1;-3.9;32.7;39.8;1227;671;2090;1813
2017;Februari;20;-2.9;;32.8;;1331;;1164;
2017;Februari;21;-1.1;-4.3;32.4;34.3;1355;1606;1085;859
2017;Februari;22;-3;-3.7;30.6;32.8;1396;1111;1261;2049
2017;Februari;23;-4.6;-3;29.5;36.1;1655;1393;2260;2185
2017;Februari;24;-2.7;-5.2;24.3;31.2;1025;1459;43;2987
2017;Februari;25;-2.5;-3.2;25.1;29.4;1414;843;856;1730
2017;Februari;26;-4.3;-4.5;31.3;31;1435;1000;1480;1977
2017;Februari;27;-2.8;-1.4;34.5;37.8;1662;899;1514;739
2017;Februari;28;-4.1;-4.6;34.2;35;1099;1289;1644;2328
2017;Desember;1;-0.7;;34.2;;1715;;136;
2017;Desember;2;-3;-1.7;32;22.4;1552;879;1049;2014
2017;Desember;3;-3.1;-2.9;18.6;37;1625;868;49;2390
2017;Desember;4;-3;-2.2;32.9;28.3;1232;836;1896;17
2017;Desember;5;-4.2;-4.2;28.7;37.2;1525;856;1936;36
2017;Desember;6;-4.1;-3.4;28.1;37.4;1402;876;2333;1337
2017;Desember;7;-1.8;-1.2;35.5;38.2;1630;873;19;11
2017;Desember;8;-4.2;-2.7;36.4;35.9;1234;872;2014;87
2017;Desember;9;-3;-5.7;32.1;35.5;1385;867;824;3058
2017;Desember;10;-3.8;-3.9;33.9;37.8;1686;923;5;1973
2017;Desember;11;-4.1;-1.4;34.3;36;1880;803;1416;12
2017;Desember;12;-2.8;-1.7;37.4;38.8;1580;876;626;154
2017;Desember;13;-1.4;-3;35.5;36.1;1549;890;1016;877
2017;Desember;14;-1.4;-0.2;35.2;34.3;1571;875;257;119
2017;Desember;15;-2.2;-5.1;34.9;38.9;1717;864;806;2390
2017;Desember;16;-3.6;-4.4;33.1;38.4;1551;878;511;2562
2017;Desember;17;-1.6;-2.7;29.7;35.4;1651;872;12;808
2017;Desember;18;-1.1;-0.6;34.3;37.1;1527;908;189;184
2017;Desember;19;-2.2;-1.9;34.2;37.4;2384;892;443;542
2017;Desember;20;-2.3;-2.7;32.6;37.7;1524;900;636;828
2017;Desember;21;0.3;-2.6;32.3;39.9;1824;901;2;456
2017;Desember;22;-3.2;-1.3;36.5;36.5;1303;857;690;128
2017;Desember;23;-0.8;-3;15.7;35.9;2244;808;34;515
2017;Desember;24;-0.1;0;-1.3;13.1;3431;797;48;65
2017;Desember;25;2.2;-4;24.7;36.3;3916;861;0;1706
2017;Desember;26;-1.9;-2.8;34.8;26.7;1472;835;596;905
2017;Desember;27;-2.7;-5.6;30.5;30.6;1127;857;1225;0
2017;Desember;28;-4.4;-3.7;37;33.6;1568;846;1680;1866
2017;Desember;29;-3.7;-3.9;31.9;34.4;1572;858;1;1760
2017;Desember;30;-3.7;-4.3;33.7;38;1335;870;1762;2450
2017;Desember;31;-2.9;-4.4;29.3;30.9;2086;855;1065;2418
2018;Januari;1;-3;-3;37.6;37.6;1026;1026;1261;1261
2018;Januari;2;-3.5;-4.5;33.2;36.9;1135;1203;1569;1569
2018;Januari;3;-2.7;-5.1;34.7;32.8;847;1413;1453;2815
2018;Januari;4;-;-2.3;-;34.4;1350;1241;242;938
2018;Januari;5;-1.4;-5.9;32.5;35.2;1574;1235;285;2993
2018;Januari;6;-1.6;-1.6;35.2;36.3;1578;1466;646;359
2018;Januari;7;-1.4;-2.9;32.3;36.5;1281;1080;582;817
2018;Januari;8;-3.0;-5.7;33.5;36.1;1921;1193;913;2503
2018;Januari;9;-3.2;-3.3;33.5;36.4;1470;1407;1349;1377
2018;Januari;10;-;-2.8;-;36.9;1816;1226;84;1015
2018;Januari;11;-2.8;-0.6;34.7;36.8;1678;774;755;172
2018;Januari;12;-1.6;-2.7;32.6;34.4;1696;1335;305;955
2018;Januari;13;-3.5;-3.6;32.7;29.1;1440;1772;719;1071
2018;Januari;14;-2.4;-3.9;36;26.5;1606;1231;569;1504
2018;Januari;15;-2.3;-4.2;30.1;17;1462;1369;1002;2176
2018;Januari;16;-2.6;-3.2;19.3;34.1;1482;1596;1014;1598
2018;Januari;17;-2.6;-6;33.3;36;1706;1286;12;2940
2018;Januari;18;-4.6;-3.3;35.6;36.4;1312;847;2023;1231
2018;Januari;19;-2.0;-1.6;35.9;37.6;1567;1567;499;215
2018;Januari;20;-1.2;-2.7;32.6;36.6;1692;1018;17;760
2018;Januari;21;-1.4;-1.7;32.4;33.1;1691;1630;347;39
2018;Januari;22;-2.8;-2.3;37;35.1;1318;1339;903;628
2018;Januari;23;-1.4;-3.8;34;37.6;1253;1107;10;1782
2018;Januari;24;-2.5;-5.3;33.4;39.1;1444;864;1580;2686
2018;Januari;25;-1.8;-1;35;32.9;1579;1842;682;249
2018;Januari;26;-1.5;-3;34.1;37.4;1662;281;5;1611
2018;Januari;27;-1.3;-3.4;32.6;34.9;1561;1414;229;422
2018;Januari;28;-2.6;-5.5;34.1;36.1;1242;1066;802;2440
2018;Januari;29;-2.7;-5.1;31.8;34.2;1511;1331;27;2551
2018;Januari;30;-1.9;-2.8;32.4;38;1856;1472;413;1119
2018;Januari;31;-1.8;-54.5;34.6;87.3;1362;983;46;7356
2018;Februari;1;-3.4;;37.6;;1305;;1027;
2018;Februari;2;-1.4;-1.8;36.1;36.9;1313;968;299;269
2018;Februari;3;-3.6;-1.8;33.1;33.9;1140;1314;1607;397
2018;Februari;4;-1.2;-1.6;33;38.1;1601;1021;675;493
2018;Februari;5;;-2;;32.4;1420;1484;96;915
2018;Februari;6;-0.2;-2.1;32.6;36.6;1936;1473;11;14
2018;Februari;7;-1.0;-3.5;35;38.2;1225;998;215;1257
2018;Februari;8;-1.9;-1.9;35.1;35.1;1288;1288;802;802
2018;Februari;9;-1.6;-1.6;34.8;35.2;1047;1509;393;242
2018;Februari;10;-1.7;-15.1;30.4;47.6;1362;759;57;5241
2018;Februari;11;-1.6;-2.7;32.6;37.6;1124;1479;600;287
2018;Februari;12;-2.7;-4.5;35.8;37.1;1167;1241;557;1769
2018;Februari;13;-3.6;-4.1;37;37.2;1158;1291;696;1160
2018;Februari;14;-2.5;-6.4;33.7;34.4;1570;998;698;2547
2018;Februari;15;-1.0;;32.6;;1749;743;74;271
2018;Februari;16;-2.6;-3.2;32.7;37;1211;1236;24;1174
2018;Februari;17;-0.4;-4.9;32.4;31.9;1353;1272;139;2523
2018;Februari;18;-3.3;-4.7;22.1;32.3;933;1353;1570;2918
2018;Februari;19;-3.1;-1.6;34.4;37.2;1468;1453;881;339
2018;Februari;20;-2.9;-1.4;32;35.8;1543;1200;848;732
2018;Februari;21;-3.1;-3.9;35.7;37.1;1710;1119;1139;1541
2018;Februari;22;-2.3;-2.1;35;34.6;1461;1363;390;1054
2018;Februari;23;-1.2;-4.3;31.6;35.6;1926;1532;0;1545
2018;Februari;24;-2.6;-3.1;36.3;33.6;1301;1369;761;1238
2018;Februari;25;-2.7;-4.6;33.8;34.5;1659;1188;5;2509
2018;Februari;26;-3.8;-2.6;31.1;35.8;1403;1364;2121;5
2018;Februari;27;-1.8;-4.1;30.3;39.5;1614;1135;539;2367
2018;Februari;28;-3.0;-4.5;27.7;32;792;1547;1271;2279
2018;Desember;1;-2.4;-;33.7;-;1525;1294;865;130
2018;Desember;2;-1.0;-3.8;32.7;33;1363;1411;1;2336
2018;Desember;3;-1.9;-2.7;35.1;34.5;1370;1052;285;1044
2018;Desember;4;-2.9;-3;32.5;36.5;1941;1212;1178;1675
2018;Desember;5;-4.7;-3.6;29.4;35.1;1426;1425;590;1305
2018;Desember;6;-1.3;-2.9;30.9;32;1428;1809;188;1167
2018;Desember;7;-0.9;-6.1;24;30.7;1483;1716;243;3611
2018;Desember;8;-3.3;-5.3;36.3;32.3;1588;1295;678;2828
2018;Desember;9;-3.0;-3.8;35;28.4;1818;1844;1134;1021
2018;Desember;10;-3.6;-1.7;31.2;36.8;1486;1400;2073;4
2018;Desember;11;-;-3.4;-;32.4;1398;1121;309;1578
2018;Desember;12;-2.2;-;30.3;-;1499;1019;7;142
2018;Desember;13;-4.3;-5.3;32;35.9;1462;841;1983;2371
2018;Desember;14;-1.8;-5.3;33.2;38.6;1290;1498;16;1221
2018;Desember;15;-2.9;-3.6;32.7;37.5;1721;1247;1036;1276
2018;Desember;16;-3.0;-2.1;35.1;27.8;1524;2452;1421;545
2018;Desember;17;0.2;2.2;22.3;29.2;2534;2727;8;13
2018;Desember;18;-1.1;0.3;23.6;39.7;1302;1584;607;22
2018;Desember;19;-2.7;-5.3;30.9;37;1306;1071;994;3693
2018;Desember;20;-3.8;-4;33.8;34.2;1095;1003;2068;1843
2018;Desember;21;-4.2;-4;35.9;36.9;1495;1033;1662;1003
2018;Desember;22;-4.1;-3.6;34.7;37.2;1809;1218;2017;1560
2018;Desember;23;-5.1;-3.3;35.5;33.4;1499;1107;2307;1260
2018;Desember;24;-3.4;-4.7;33.1;35.9;2101;1298;518;2259
2018;Desember;25;-2.4;-2.7;33.4;34.9;1506;1342;1215;698
2018;Desember;26;-2.4;-4.1;33.4;38.1;1506;1642;1215;1284
2018;Desember;27;-2.2;-9.7;32.9;45.9;1860;1069;4;2469
2018;Desember;28;-2.2;-3.6;11.1;27.2;3157;2692;320;1105
2018;Desember;29;-0.6;-2.9;25.7;28.5;2716;1625;171;1805
2018;Desember;30;-;-2.4;-;35.9;2139;1740;122;771
2018;Desember;31;-0.8;-2.8;30;27.3;2036;1738;40;1643
2019;Januari;1;-1.5;-1.7;36.4;33.7;1855;1698;13;563
2019;Januari;2;-3.2;-2;34.6;38.5;2222;1061;624;613
2019;Januari;3;-3;-2;37;;1285;1365;761;956
2019;Januari;4;-2.5;-5;34.4;32;1414;1326;552;2475
2019;Januari;5;-4.9;-5;31.9;32;1210;1530;885;2039
2019;Januari;6;-3.8;-4;29.9;34;1133;741;1677;1606
2019;Januari;7;-6;0.5;31.8;38.3;906;1172;2171;47
2019;Januari;8;-3.2;-5.6;33.1;35.5;1501;1295;658;2649
2019;Januari;9;-3;-7;29.4;26.4;1645;1273;1449;3374
2019;Januari;10;-4.2;-4.9;31.3;32.5;1210;1255;1444;2454
2019;Januari;11;-2.2;-1.7;31.9;37;1314;1471;606;546
2019;Januari;12;-2.6;-4.6;21.9;33.3;1661;1526;4;2024
2019;Januari;13;-2;-5;32.7;37.7;1161;1538;750;2488
2019;Januari;14;-2;-5;29.7;39.3;1525;980;804;2545
2019;Januari;15;-4;-2;31.5;38.9;1793;1546;1456;328
2019;Januari;16;-4;-5;37.9;;1643;880;1681;1901
2019;Januari;17;-4;-5;35.6;;1616;1098;1035;2715
2019;Januari;18;-3;-8;38.2;37.7;1487;1044;365;2959
2019;Januari;19;-4;-4;38;35.8;768;1155;2003;1698
2019;Januari;20;-3;-3;34.9;37.5;1674;933;1535;553
2019;Januari;21;-4;-2.9;32.7;38.1;1651;1259;1017;927
2019;Januari;22;-1;-2.3;35.9;36.8;1274;822;102;838
2019;Januari;23;-1.9;-3.8;32.1;36.5;1416;1288;15;1442
2019;Januari;24;-1.9;-1.9;34.3;34.6;1460;1779;264;1
2019;Januari;25;-0.2;;31.1;;1496;;289;
2019;Januari;26;-3;-2.6;30.5;33.2;1092;1322;900;980
2019;Januari;27;-3.2;-2.8;33.4;33.9;1356;1123;811;795
2019;Januari;28;-2.2;-4.4;34.3;32.3;1236;2042;22;2060
2019;Januari;29;-1.3;-3.2;29.9;30.1;1717;1892;653;1443
2019;Januari;30;-1.3;-3.2;29.9;36.6;1717;1179;653;1707
2019;Januari;31;-1.8;-0.4;29.7;36.2;1764;1252;9;30
2019;Februari;1;-1.9;;34.6;;1779;;1;
2019;Februari;2;;-2.9;;37.5;;1528;;404
2019;Februari;3;-1.2;-3.9;33.9;37;1249;1338;76;1533
2019;Februari;4;-2.9;;32.4;;2099;1288;865;
2019;Februari;5;-0.6;;32.2;;1630;1564;10;125
2019;Februari;6;-4.4;-2.6;30.8;33;1121;1195;2139;844
2019;Februari;7;-2.6;-0.1;31;38.9;1148;1694;730;147
2019;Februari;8;-2.9;-4.8;34;36.8;1185;1276;1289;2058
2019;Februari;9;-3.9;-3.5;33.4;36.1;1326;1434;1900;1525
2019;Februari;10;;-5.4;;39.1;;847;;1093
2019;Februari;11;-2.3;-3;33.9;35;1280;1489;854;1258
2019;Februari;12;-3.7;-4.2;37.7;32.8;981;1508;1387;1713
2019;Februari;13;-2.7;-5.3;31.1;38.3;853;1619;868;2168
2019;Februari;14;-3.3;-3.9;37.8;38.8;946;1519;1544;678
2019;Februari;15;-2.1;-4.4;33.5;34.9;1136;975;1031;1716
2019;Februari;16;-1.8;-5.1;25.5;33.7;1512;1291;166;2347
2019;Februari;17;-2.4;-4.3;30.7;33.6;1322;1536;995;1853
2019;Februari;18;-3.9;-3.9;36;33.5;1258;925;1226;1894
2019;Februari;19;-3.7;-3.8;32.2;24.7;1104;1190;3;1667
2019;Februari;20;-4.7;-4.8;33.6;33.7;1504;1541;2070;1512
2019;Februari;21;-3.4;-4.5;30.7;34;1521;1284;327;2181
2019;Februari;22;-4.2;-3.7;31.3;34.7;1401;1534;1393;1487
2019;Februari;23;-0.2;-3.7;30.7;35.1;1806;1365;40;1772
2019;Februari;24;-5.6;-4.5;34.9;27.4;1669;1592;2403;1949
2019;Februari;25;-0.5;-1.8;31.3;20.7;1715;1896;181;1150
2019;Februari;26;-0.8;-3.5;19.3;16.5;1585;1845;432;2515
2019;Februari;27;-1.9;-4.9;29.8;30.7;1197;1229;1755;2636
2019;Februari;28;-3.7;-3.6;23.9;28.9;1742;1523;2169;1857
2019;Desember;1;-1;-2;21.1;22.7;2031;2871;75;595
2019;Desember;2;-3;-5;26.1;35.3;1411;1410;2134;2704
2019;Desember;3;-4;-2.2;33.6;38.2;1338;1061;1650;5
2019;Desember;4;-1;-5;32;35.9;1714;1322;1220;2403
2019;Desember;5;-5;-5.4;35;34.2;1191;1076;2607;3068
2019;Desember;6;-2;-7;37.7;25.4;1156;1461;1295;3219
2019;Desember;7;-4;-4;26.5;26.5;1347;1347;1331;1331
2019;Desember;8;-3;-6;34.3;31.1;1701;1273;943;3457
2019;Desember;9;-6;-4;21.1;26.8;1419;1087;3197;3339
2019;Desember;10;-5;-9;29.3;33.3;1440;1832;2549;5345
2019;Desember;11;-4;-4;24.1;25.9;1504;1723;1821;1959
2019;Desember;12;-3;-4;28.1;27.6;1978;1337;952;2020
2019;Desember;13;-2;-2;29.7;33.3;1645;1280;582;548
2019;Desember;14;-3;-5;32.2;26;1244;1209;1254;3190
2019;Desember;15;-4.5;-5.8;36;35.8;1594;1207;1869;3191
2019;Desember;16;-2.5;-2.7;30.7;36.8;1737;1252;1277;702
2019;Desember;17;-3;;35.1;;1546;;692;
2019;Desember;18;-2;-5;32;30.4;1918;1654;995;2718
2019;Desember;19;27;-5;33.6;33.4;1361;982;;3190
2019;Desember;20;-2;-6;32.7;27.5;2059;1721;898;3699
2019;Desember;21;-3;-6;28.3;45.4;1648;1300;1430;2062
2019;Desember;22;-4;-3;27.8;33.6;1683;1170;1857;1761
2019;Desember;23;-3;-1;34.7;33.7;1576;1458;656;141
2019;Desember;24;-3;-5;38.4;30.7;1233;1859;1156;1755
2019;Desember;25;-4;;39;;1346;;2200;
2019;Desember;26;-2;-7;38.5;32.5;1189;1148;471;3203
2019;Desember;27;-4;-1.4;37.2;39.6;1019;532;2072;336
2019;Desember;28;-2;-4;36.7;35.6;1666;1180;280;1181
2019;Desember;29;-3;-5;31.7;42.6;2091;880;1133;2476
2019;Desember;30;-1;-3;36.8;40.6;1416;1283;313;716
2019;Desember;31;-4;-3;36.1;38.9;1305;916;1788;1071
2020;Januari;1;-2.0;-3;34.4;36.0;1440;936;306;1441
2020;Januari;2;-2.0;;31.9;36.0;1414;1135;642;1289
2020;Januari;3;-2.0;-3;34.1;33.3;1380;1093;1407;1523
2020;Januari;4;-2.0;-4;31.2;34.0;1064;1423;364;3593
2020;Januari;5;-3.0;;34.7;35.7;1127;1199;930;2767
2020;Januari;6;-4.0;-3;8.4;40.3;936;1472;979;1221
2020;Januari;7;-3.0;-2;31.5;34.5;1504;1318;1576;663
2020;Januari;8;-3.0;-2;24.1;35.3;2071;1231;717;3546
2020;Januari;9;-3.0;-2;33.0;34.2;1372;1851;1618;785
2020;Januari;10;-1.0;-3;31.6;35.2;1194;1113;646;3179
2020;Januari;11;-5.0;-2;35.7;39.6;921;160;2273;1555
2020;Januari;12;-2.0;;33.8;37.5;1036;1496;696;712
2020;Januari;13;-2.0;-4;35.7;38.0;1273;1786;1032;650
2020;Januari;14;-1.0;-5;34.3;34.6;1556;1538;795;2699
2020;Januari;15;-4.0;-4;34.3;34.3;1429;2804;1120;906
2020;Januari;16;-2.0;-6;33.3;37.0;1115;684;1051;1398
2020;Januari;17;-3.0;-4;34.2;34.2;1272;1272;1155;1155
2020;Januari;18;-2.0;-7;37.8;36.8;838;870;1187;627
2020;Januari;19;-2.0;-3;35.7;34.7;1102;1117;548;596
2020;Januari;20;-2.0;-5;35.9;36.1;1075;982;668;108
2020;Januari;21;-3.0;-3;32.1;34.2;1811;794;893;440
2020;Januari;22;-3.0;;33.5;33.8;1031;867;1271;1244
